id_family_datalake,question_name,time_first,time_last
1.3.7.2021.179730R_724701,Access,0,2
1.15.3.2022.590683R_21aorRKmiHixtJW,Health,1,3
4.19.9.2022.953029R_1et9m1yQsW93gOn,Bathroom,0,3
4.13.9.2022.905274R_1I5kp9kSko3LIjs,CategoriaEnvironment,0,3
1.22.2.2022.600886R_2QE5v2yj5FHwS4f,Documents,0,2
4.07.2023.280682R_2ypSlK4Str2H4ua,Bathroom,0,3
1.22.3.2022.772231R_20Vt2MN3PGA5M78,Documents,0,2
1.23.3.2022.958716R_2ZTXzDzJnWoi6kl,CategoriaSchooling,0,2
1.24.2.2022.639789R_us4cjZCkYPZjwxr,SchoolCurrent,0,3
1.23.3.2022.444312R_ewxPjit5KqSCeWZ,Water,0,2
2.12.2.2022.522077R_2w00MYGNffypCek,DreamsKids,0,3
3.02.2023.218899R_2wFgBw6ii9lhMTP,IncomeDesc,0,2
2.17.2.2022.556767R_2AEV2lSVmAP3yQ3,Race,0,0
2.1.4.2022.710778R_1hydlIGtuIaMaLC,Eletricity,0,3
4.31.3.2022.635387R_1C28vm4cdfWrQRT,CategoriaHousing,0,3
4.21.3.2022.957010R_12MwmOJwfLeL7kJ,AverageHousing,0,3
3.02.2023.152894R_3Gf8yfhuthNiBOS,Access,0,3
4.28.7.2022.320529R_1M4dJMWKkvf6vC6,SchoolMathLit,0,3
4.10.11.2021.830452R_2c88XgH1l0Vwwdf,AverageSchooling,0,3
3.13.9.2022.708151R_AMVOpDpQCPTgu89,CommFacilities,0,2
1.22.3.2022.237223R_2QJR2zCHWxavMkU,SchoolMathLit,0,2
3.02.2023.210367R_1g6iwQQVE547cDc,CategoriaCitizenship,0,3
4.08.2023.349257R_1LZrHEIbRUfOrYD,Eletricity,0,3
3.24.5.2022.565269R_25EqopBLr3FzBfO,CategoriaHealth,0,2
1.22.2.2022.355323R_3PqZFCrgIK4k3qV,AverageWomanAutonomy,0,2
4.25.7.2022.297192R_2dSA0WBRw2GMux2,CategoriaCulture,0,2
1.3.7.2021.800430R_485699,AverageEnvironment,0,2
4.20.7.2022.214332R_1imp0fHq1bMTM0O,IncomeDesc,0,3
2.01.2023.224263R_2CvmWK5TwbSZU4X,CategoriaSchooling,0,3
3.13.11.2021.699086R_2EgFWBktJz0ZIAt,CategoriaHealth,0,2
2.21.12.2021.785812R_2EhOuK9LCwtbOfj,IncomeDesc,0,3
4.08.2023.193979R_1k0a76ICp4L8HYQ,Bathroom,0,3
1.15.3.2022.853058R_cUB6PIrHhnqspPj,SchoolMathLit,1,3
2.9.2.2022.501908R_2dZ2Ymhuj4PaChQ,IncomeDesc,1,3
1.3.7.2021.122104R_852390,CommFacilities,0,2
4.30.6.2022.128655R_3O6ctCpdO4u2keP,FoodManytimes,0,3
3.12.11.2021.447811R_1eCUlirGPmT97xL,Eletricity,0,3
4.07.2023.139027R_bKqpJBCuFEXIUgN,SchoolLiteracy,0,3
1.16.3.2022.680945R_10w5VIUkjxoKqjG,SchoolLiteracy,0,2
3.03.2023.419145R_12Ea6ZeauAtq6BJ,AverageIGF,0,3
4.28.7.2022.537536R_28LDu6AvvvcFdHo,JobSatisfaction,0,2
4.14.9.2022.569884R_10Ieo9iXcT4WLg7,AverageHealth,0,3
4.7.7.2022.984717R_QcDDikH4Gjwjmvv,Walls,0,2
2.2.2.2022.946095R_1GVwwZS9L4mP2Sb,CommFacilities,0,2
3.13.9.2022.540383R_4UtLWfXSqRXPAVH,Eletricity,0,2
1.16.3.2022.367726R_2R3rJgWHaloL1Pu,Gender,0,0
4.15.9.2022.607043R_1FyQJGML0BYjDgm,Walls,0,2
4.22.7.2022.297885R_117WofCp0urcrHb,CommFacilities,0,3
1.3.7.2021.889525R_311514,Race,0,0
4.25.7.2022.744659R_1qTWl7KzDuSqLho,Roof,0,2
1.15.3.2022.361715R_2txxhkI9AVTB98w,CulturalEvent,0,2
4.5.4.2022.425733R_2XhvLvW67zqQgl5,CulturalEvent,0,3
1.23.2.2022.479400R_pga8NCWT9AqatyN,CommFacilities,0,3
3.07.2023.362871R_2979lrLE8d3TXET,Income,0,3
2.1.2.2022.639603R_25TjU40vMvTLLEL,Water,1,3
1.23.3.2022.608700R_2QSNrtxNXJ5D73t,SchoolCurrent,0,3
3.26.5.2022.684527R_3JDCsqtnnRqKxnw,Water,0,2
1.24.11.2021.187519R_114Q5s8eLstnqtT,FamilyRelations,1,3
2.1.2.2022.113963R_1eXcH7aBSGJzXw7,HowManyPHHH,0,0
4.07.2023.13341R_25LcQXlEpiAusnU,Documents,0,3
3.03.2023.458848R_umtdLpmTfjIiwgh,DreamsKids,0,3
3.02.2023.473998R_30nNMlhWtGj1BBe,Roof,0,3
4.13.9.2022.735886R_1LbwzrkbBsmEk0k,FoodManytimes,0,2
4.08.2023.144605R_3kAL4mBwql3XlVr,CategoriaSchooling,0,3
4.10.8.2022.164084R_1F8oXrVydOF916g,CommFacilities,0,3
4.10.11.2021.289517R_2QVSgvB9SresyXf,AverageCitizenship,0,3
2.25.2.2022.132013R_2q9IQ1g1f2MTtta,CategoriaHealth,1,3
4.6.7.2022.630052R_1cSn7xI4D3xI79U,DreamsKids,0,3
4.1.8.2022.152492R_1kNdxc6sijdBGPv,AverageHealth,0,3
2.1.4.2022.742770R_30bZKBtMa3jFJpz,Bathroom,1,3
4.17.3.2022.514928R_1ffPUNISjggrDAJ,SchoolMathLit,0,2
4.14.9.2022.151323R_2ScPHRF9RdbVdhM,Access,0,3
2.1.4.2022.220064R_1DPjcs5QlrG0wJf,JobSatisfaction,0,2
4.22.7.2022.694709R_BSqKX26EPM8S4k9,AverageCitizenship,0,2
3.03.2023.295117R_2xyMNz4TqAPGpCH,AverageCulture,0,3
2.9.2.2022.733767R_2ByOqBrdXJ4Yqzv,FoodManytimes,1,3
4.24.8.2022.943042R_2CEAWNcY75Pt3mF,BathroomQualit,0,3
3.02.2023.470871R_2WVEYLCb1uPZLRM,AverageHealth,0,3
4.22.7.2022.694709R_BSqKX26EPM8S4k9,Race,0,0
3.13.11.2021.513032R_7PT8DeHdOSENwrL,AverageCulture,0,2
2.15.1.2022.194638R_1OuAGcrrxv5NKzU,HealthKids,1,3
1.3.3.2022.618879R_e9ccCkO0w3fX2ff,CommFacilities,0,2
3.03.2023.387970R_3sbHvudCiR9QLzt,Sewer,0,2
3.03.2023.374123R_22VVWSbK1LNG4z5,SchoolMathLit,0,2
1.15.10.2021.896476R_324Rn1yZErdTimt,Income,0,3
1.23.3.2022.317448R_2waj6yUhsqDk2LV,Documents,0,2
4.27.7.2022.863840R_2B3gXTB28aRFrSk,CategoriaIGF,0,3
4.7.7.2022.604664R_3CZyBcK6dyHhFEL,Income,0,3
2.17.2.2022.556767R_2AEV2lSVmAP3yQ3,AverageSchooling,0,2
1.21.10.2021.959147R_sC1wDK4FPlEzHYR,Bathroom,0,3
3.02.2023.465385R_3MRHsyP3vB7E5vE,Sewer,0,3
1.2.7.2021.644681R_973401,CategoriaEnvironment,0,2
2.31.3.2022.717654R_3ad76K2XZuTLC7L,Documents,0,2
4.1.8.2022.455219R_26g5t1lXvdwHgjW,SchoolCurrent,0,3
1.23.3.2022.608700R_2QSNrtxNXJ5D73t,FoodManytimes,1,3
4.8.3.2022.818734R_1KkGxs2fSMWbwu2,Gender,0,0
4.25.7.2022.297192R_2dSA0WBRw2GMux2,Water,0,2
4.10.8.2022.164084R_1F8oXrVydOF916g,Internet,0,3
3.02.2023.206441R_BJmuWHQmcSr10HL,CategoriaHousing,0,3
1.22.3.2022.237223R_2QJR2zCHWxavMkU,CategoriaEnvironment,0,2
3.10.11.2021.389067R_1dLAuBqrTmHn5tp,IncomeDesc,0,3
1.18.3.2022.394598R_1jybeogGg6QLYvg,AverageFirstInfancy,1,3
2.2.2.2022.658944R_0Jqog7SOu8EsxfH,Health,1,3
1.18.3.2022.394598R_1jybeogGg6QLYvg,BankAccount,1,3
4.26.7.2022.430033R_1X4Icj4cXOu7hgR,DreamsKids,0,3
3.02.2023.470871R_2WVEYLCb1uPZLRM,HousingProblems,0,3
3.03.2023.115378R_2aQvNntYPLEdD1v,Documents,0,2
2.1.4.2022.441135R_1Iaanp3ph1J5MOj,CommFacilities,0,2
3.02.2023.186904R_Rq8dsW7pxE0MmNb,Race,0,0
2.27.1.2022.165404R_1YBNUaT9EcRbmBH,Floor,1,3
1.17.3.2022.255174R_2VebK46u6U96KlK,SchoolMathLit,0,2
1.3.3.2022.853359R_2tEAW7ZRVzg4A4s,Race,0,0
4.7.7.2022.578758R_10UEo0IlYl0Yb82,Walls,0,3
1.23.3.2022.802331R_1E3S8pImTluJv2H,CategoriaCitizenship,1,3
1.15.10.2021.896476R_324Rn1yZErdTimt,Bathroom,0,3
3.03.2023.15435R_1FbRaFYZzVkpe00,IncomeDesc,0,2
4.13.12.2021.699040R_1CqNPZDtXxRYxBB,AverageCitizenship,0,3
1.3.7.2021.585069R_104178,Income,0,2
1.1.7.2021.160306R_918857,AverageIncome,0,2
4.9.8.2022.377946R_2CkVFii8kcvqfO1,AverageHealth,0,3
4.9.8.2022.226191R_1FgmsjU4inY6vrL,Eletricity,0,3
1.3.7.2021.309424R_270983,SchoolMathLit,0,2
4.2.5.2022.680155R_1MRQ5XLxxOQDczy,JobSatisfaction,0,3
1.23.3.2022.904230R_3KPzusraTDTxbFn,AverageEnvironment,0,2
2.23.2.2022.383266R_1cTFJcyd20P66G4,SchoolCurrent,0,3
2.29.1.2022.165003R_2foKBk52izldvww,HousingProblems,0,3
1.21.10.2021.959147R_sC1wDK4FPlEzHYR,CategoriaIGF,0,3
1.15.3.2022.462136R_3s7Ce68YHn5ugJb,CommFacilities,0,3
3.22.6.2022.989231R_6xml120YRuHJ8U9,Water,0,2
1.1.7.2021.525711R_688494,AverageIncome,0,3
2.03.2023.97236R_3h0eVTEHrwnmDoq,WaterFrequency,0,3
2.17.2.2022.222935R_1fdQwO5WLCaXqr1,AverageIncome,0,3
3.02.2023.119304R_29fYpFk2MOyXwnh,CategoriaFirstInfancy,0,2
1.3.7.2021.938571R_328893,CategoriaSchooling,1,3
4.15.3.2022.992501R_23fL6fqZ49pdZ3X,Gender,0,0
1.23.3.2022.904230R_3KPzusraTDTxbFn,Access,0,2
1.24.2.2022.420984R_2dvcKpPdZb6xzxu,AverageSchooling,0,2
1.22.2.2022.860984R_1d4E0tCyF5ahMFb,IncomeDesc,0,3
1.18.3.2022.969138R_vqPKX4oWVX0W4lX,Race,0,0
2.1.4.2022.129423R_2cdYAQNPpp3ZZ2F,CEP,0,3
1.15.3.2022.147339R_1FEXOr2MtRmhic3,AverageCulture,0,3
1.23.3.2022.495834R_3dGFwq9EkS9a3yc,Floor,1,3
4.18.7.2022.710448R_1IZqj8fjuEti5vz,Income,0,2
3.16.11.2021.238972R_12z5szDZJYqebNg,Walls,0,2
3.02.2023.152894R_3Gf8yfhuthNiBOS,SchoolMathLit,0,3
3.07.2023.157888R_290ryAQ44aiEfJi,Garbage,0,2
1.23.3.2022.725909R_2veQn5NChyAJnXZ,AverageHousing,0,3
3.03.2023.440420R_3eeP8Pift2EhAy0,WaterFrequency,0,2
4.3.11.2021.955339R_31QPTREL3S4R2ea,CategoriaIGF,0,3
3.16.11.2021.427370R_3QMhd6ktSbgEDsw,AverageHealth,0,2
1.1.7.2021.604653R_799327,AverageHousing,0,3
1.17.3.2022.592798R_sUwGU1nGKuvIRu9,CategoriaCitizenship,0,2
2.8.2.2022.875854R_1Ca2PNaixIFQXyF,SchoolMathLit,1,3
4.26.7.2022.180139R_1N9b1yvJDj69w3q,CulturalEvent,0,2
1.24.2.2022.971473R_3O8hyMqvg16Cobp,CategoriaIGF,0,2
1.24.2.2022.256136R_3iCKJgMfwkQUyVD,Access,0,3
4.08.2023.408094R_1OVLkylKoKYqOtR,JobSatisfaction,0,3
3.17.6.2022.100388R_10Mnmhw4Ct4oQ5Z,AverageWomanAutonomy,0,2
4.6.7.2022.430943R_egHEPUhvK1VRORr,AverageWomanAutonomy,0,3
2.23.2.2022.383266R_1cTFJcyd20P66G4,AverageCitizenship,0,3
1.22.3.2022.327680R_2uwwGAsqNSxCd3a,CategoriaCulture,0,3
2.1.4.2022.650073R_1DCiVQjTH5HBjf0,AverageIGF,1,3
1.24.2.2022.738850R_3LcCTeP5azuvyvx,CategoriaFirstInfancy,1,3
1.3.7.2021.800430R_485699,BathroomQualit,0,2
4.18.7.2022.710448R_1IZqj8fjuEti5vz,IncomeWorkS3,0,2
3.17.6.2022.100388R_10Mnmhw4Ct4oQ5Z,Roof,0,2
4.6.7.2022.687806R_24dSiP1Yhp47KKH,AverageCulture,0,3
1.22.3.2022.750614R_2TGngvBEmeiy0EP,CategoriaHousing,0,3
4.28.7.2022.320529R_1M4dJMWKkvf6vC6,CategoriaCulture,0,3
3.02.2023.348202R_3L8dDVqersMunCO,Floor,0,2
3.03.2023.482178R_2qgf8HnmzlkEqN7,Roof,0,2
2.9.2.2022.930112R_1jIK76tUJG55suK,CategoriaHealth,0,3
2.23.2.2022.383266R_1cTFJcyd20P66G4,CategoriaSchooling,0,3
3.07.2023.411860R_31KTsv4LBUom042,CategoriaSchooling,0,3
3.9.11.2021.597152R_2tL8liN16C4tQ2p,BathroomQualit,0,3
2.22.12.2021.396213R_1GNBxKvRDpb5Lwj,BathroomQualit,0,3
2.22.3.2022.603306R_1gT2ZQLhySlYTRf,CEP,0,2
3.02.2023.395044R_2vZCBeS7jaVr2yu,Sewer,0,3
1.22.3.2022.237223R_2QJR2zCHWxavMkU,Water,0,2
3.20.6.2022.565747R_2zOzJe6LLdIHr9p,Gender,0,0
4.20.7.2022.681626R_ptjSHnVNfjeFuDv,SchoolLast,0,2
1.22.3.2022.904599R_114Ko5qDfJ6NXK2,JobSatisfaction,0,2
4.18.7.2022.710448R_1IZqj8fjuEti5vz,CulturalEvent,0,2
1.23.2.2022.544620R_1CygPlkxZsIfmfN,AverageHealth,1,3
4.1.8.2022.455219R_26g5t1lXvdwHgjW,HousingProblems,0,3
1.23.2.2022.600840R_3lFZdkN8KFg0yJv,CategoriaHousing,0,3
4.24.8.2022.943042R_2CEAWNcY75Pt3mF,CategoriaWomanAutonomy,0,3
1.22.3.2022.133382R_2akH3qKeYZHu8m6,Gender,0,0
4.21.7.2022.560857R_1hQEzpvD7NV7kin,IncomeWorkS3,0,3
1.3.7.2021.903563R_457810,Sewer,0,2
4.08.2023.80136R_3oRCz1DsZOFjaMN,Water,0,3
2.17.12.2021.521899R_1gSgeYdmgziLeq0,Sewer,1,3
2.6.3.2022.654306R_1DCNvm72g6GNLdm,HowManyPHHH,0,0
1.1.7.2021.677647R_320903,Bathroom,0,3
4.1.8.2022.152492R_1kNdxc6sijdBGPv,JobSatisfaction,0,3
4.19.9.2022.953029R_1et9m1yQsW93gOn,AverageSchooling,0,3
1.22.2.2022.860984R_1d4E0tCyF5ahMFb,Roof,1,3
4.21.7.2022.544468R_6zhpkwtI9CnysKd,CategoriaIGF,0,2
4.23.6.2022.728115R_0Pv4435AKnLIVH3,Bathroom,0,3
4.18.7.2022.710448R_1IZqj8fjuEti5vz,CategoriaEnvironment,0,2
3.02.2023.268652R_3OiyUsz8DXePCiA,HealthKids,0,2
1.17.3.2022.659649R_306L4gibd3rP6p4,Water,0,3
2.9.2.2022.552515R_0r2y3igxGrXixd7,Documents,0,3
1.22.3.2022.839375R_z7uox94yznRkECd,CategoriaCulture,0,3
3.9.11.2021.221846R_2ydQirwj4oDzizp,JobSatisfaction,0,2
1.17.3.2022.698892R_1jeq0rUdZNEmKDF,AverageSchooling,0,2
4.14.9.2022.943265R_2SvidKpoA6azBJL,AverageIncome,0,3
4.27.7.2022.271254R_QcOJzMpikroELst,CategoriaSchooling,0,2
4.6.7.2022.687806R_24dSiP1Yhp47KKH,Sewer,0,3
4.10.11.2021.830452R_2c88XgH1l0Vwwdf,AverageCitizenship,0,3
3.16.11.2021.292235R_1MWGV5JSFR6TBiV,CategoriaHealth,0,2
4.07.2023.201666R_30c34bR1GNra3Ca,Health,0,3
3.2.5.2022.970221R_2CeRzaQ5oY0Mn5W,IncomeDesc,0,2
1.22.3.2022.769558R_2SxaBYfE655ktCE,AverageWomanAutonomy,0,2
2.1.4.2022.317720R_1DYaywBBbFt1JXM,BathroomQualit,0,3
1.1.7.2021.525711R_688494,AverageHousing,0,3
1.3.7.2021.317475R_331743,CategoriaCulture,0,2
2.9.2.2022.733767R_2ByOqBrdXJ4Yqzv,JobSatisfaction,0,3
4.25.7.2022.744659R_1qTWl7KzDuSqLho,BankAccount,0,2
4.20.7.2022.423738R_1JDFjtFD4ZxbYo4,AverageEnvironment,0,3
4.23.6.2022.708199R_1kLzrGRUIC9aeGO,IncomeWorkS3,0,3
4.07.2023.280682R_2ypSlK4Str2H4ua,CategoriaIGF,0,3
3.8.6.2022.778144R_2b47gcS4Zbvh1Tt,Roof,0,2
3.02.2023.224047R_07lr8aXHA3Afqdb,FamilyRelations,0,3
4.21.7.2022.404637R_2XhQMA580kYG8Tb,AverageHealth,0,3
4.14.7.2022.668556R_2wugtGZ1jFNH1fR,CategoriaSchooling,0,3
1.18.3.2022.394598R_1jybeogGg6QLYvg,AverageIncome,1,3
4.23.6.2022.728115R_0Pv4435AKnLIVH3,AverageIGF,0,3
4.1.8.2022.451557R_2zqgmRIeQpyjT7c,Gender,0,0
1.24.3.2022.694036R_BV6HmhbHUsnwG9H,BathroomQualit,0,2
1.23.3.2022.714092R_22lYn2lPFRLV4IL,Walls,0,2
1.2.7.2021.694000R_411684,Floor,0,2
1.25.11.2021.292168R_RKwBgQ5rTkL9mI9,CategoriaHousing,1,3
1.23.3.2022.904230R_3KPzusraTDTxbFn,SchoolLiteracy,0,2
4.13.7.2022.951098R_2mgyDfWrBRLEUo1,BankAccount,0,3
1.22.3.2022.577549R_2E68M3Db3Zp1a4o,CategoriaCitizenship,0,2
1.25.2.2022.446115R_1ih7QbcvrNFr92P,AverageFirstInfancy,1,3
1.3.7.2021.305094R_482113,Gender,0,0
1.16.3.2022.708715R_2Ys6ZzkeeTZ7e7t,Race,0,0
1.23.2.2022.344519R_3DtCBOWMkTlAzio,Income,0,2
1.17.3.2022.981869R_231crzdeCeer10g,SchoolCurrent,0,2
1.16.3.2022.136383R_33D16Z7arIE8yaK,Income,0,3
3.02.2023.152894R_3Gf8yfhuthNiBOS,CategoriaSchooling,0,3
4.21.3.2022.957010R_12MwmOJwfLeL7kJ,CategoriaIncome,0,3
3.07.2023.22609R_2WByNAs488Thm3J,CategoriaCulture,0,3
1.25.11.2021.251627R_1QfNRgmucMJmOck,CategoriaSchooling,1,3
1.23.3.2022.904230R_3KPzusraTDTxbFn,IncomeWorkS3,0,2
4.2.5.2022.680155R_1MRQ5XLxxOQDczy,AverageSchooling,0,3
4.21.3.2022.954828R_vBM8bbtEXNrSaf7,SchoolLiteracy,0,2
1.23.3.2022.495834R_3dGFwq9EkS9a3yc,CategoriaEnvironment,1,3
3.02.2023.272897R_2YVQVtE8sX0AGRs,Walls,0,2
4.2.8.2022.539633R_25BdQ9nd4VqYEym,Documents,0,3
1.25.11.2021.292168R_RKwBgQ5rTkL9mI9,Documents,0,3
1.1.7.2021.677367R_406218,Internet,0,2
3.21.6.2022.370417R_12xWQZmAtDi2Arg,Income,0,2
3.17.6.2022.100388R_10Mnmhw4Ct4oQ5Z,Bathroom,0,2
2.1.2.2022.361598R_2aUzyrxL3XzEU1A,CEP,0,3
3.13.11.2021.749153R_3JhmVuOHm2qrk8Z,Sewer,0,3
1.24.2.2022.443166R_2U2XwjtnTvtdHWH,AverageIncome,0,3
2.9.3.2022.223775R_1rfd2BsS3NCYKks,CategoriaHealth,1,3
2.27.1.2022.993844R_3RrLfb8d5cBQN3M,Water,0,3
3.13.11.2021.200222R_3qNEaqFOvcT2Mps,Roof,0,3
1.23.2.2022.459975R_3qed0n4JH05DWlY,JobSatisfaction,0,3
4.10.11.2021.289517R_2QVSgvB9SresyXf,Sewer,0,3
3.13.11.2021.749153R_3JhmVuOHm2qrk8Z,AverageHousing,0,3
3.12.11.2021.447811R_1eCUlirGPmT97xL,AverageSchooling,0,3
3.07.2023.411860R_31KTsv4LBUom042,CategoriaCitizenship,0,3
1.22.3.2022.339887R_1F8s6rWojsQHbIy,HealthKids,1,3
3.05.2023.229461R_emJCAbjP4YwSQP7,AverageIGF,0,3
1.22.3.2022.447988R_24jj2R0PJodbheB,Race,0,0
4.30.6.2022.128655R_3O6ctCpdO4u2keP,HowManyPHHH,0,0
2.27.1.2022.165404R_1YBNUaT9EcRbmBH,SchoolCurrent,0,3
1.3.7.2021.897422R_745932,CategoriaIncome,0,3
1.23.3.2022.799455R_3NCj2kLgRF6Lt7O,Garbage,0,3
2.03.2023.97236R_3h0eVTEHrwnmDoq,Walls,0,3
3.02.2023.415758R_28J2jjcWg5TWcez,Garbage,0,3
1.22.3.2022.866475R_1DUxRUiez41ryNM,WaterFrequency,1,3
1.23.3.2022.725909R_2veQn5NChyAJnXZ,CategoriaCulture,0,3
4.08.2023.81548R_3O6szEGPBgPv3eu,SchoolLiteracy,0,3
4.21.7.2022.147294R_Ybih0tOKxjqe41z,Access,0,3
2.6.3.2022.358259R_2CdfSbAwcgPOXQA,AverageHealth,1,3
1.22.3.2022.564274R_1BXygVh4kgrxEOt,Documents,0,3
1.23.3.2022.808828R_246kPHsq5BAlquW,CommFacilities,0,2
2.29.1.2022.490332R_10wxt6j8CuIKZY2,IncomeWorkS3,0,2
1.3.7.2021.694871R_859172,AverageCulture,0,2
4.26.7.2022.430033R_1X4Icj4cXOu7hgR,Access,0,3
3.9.11.2021.221846R_2ydQirwj4oDzizp,HousingProblems,0,2
1.24.3.2022.426021R_2wBmOkIB1eoK5h6,BathroomQualit,0,3
1.28.4.2022.248210R_9AKhKHlc9k2YwkF,Sewer,0,3
2.6.3.2022.810034R_1mCdcADFaTzBFDq,IncomeWorkS3,0,2
2.6.3.2022.654306R_1DCNvm72g6GNLdm,Walls,0,3
3.19.9.2022.458054R_1hSj79SdcHtN2ns,Sewer,0,2
4.14.9.2022.569884R_10Ieo9iXcT4WLg7,Internet,0,3
4.8.3.2022.818734R_1KkGxs2fSMWbwu2,CategoriaHealth,0,3
1.23.3.2022.247280R_1pFGQR4lrGUdcT8,BankAccount,0,3
4.14.9.2022.569884R_10Ieo9iXcT4WLg7,Roof,0,3
1.3.7.2021.889525R_311514,CategoriaIGF,0,3
3.03.2023.472402R_2CwghnrTdbIBzwx,CategoriaEnvironment,0,3
4.25.7.2022.297192R_2dSA0WBRw2GMux2,AverageIGF,0,2
4.22.7.2022.661408R_2b3jklJph2IGZNm,CategoriaCulture,0,3
1.22.3.2022.339887R_1F8s6rWojsQHbIy,AverageHealth,1,3
4.11.7.2022.865692R_D7xKRh0XX5BezD3,HealthKids,0,3
4.19.9.2022.953029R_1et9m1yQsW93gOn,IncomeWorkS3,0,3
2.30.3.2022.801905R_3JbjRijGYiQIne9,CulturalEvent,0,3
2.1.4.2022.650073R_1DCiVQjTH5HBjf0,Health,1,3
4.7.7.2022.387007R_2pKMRVEJYpDJIrp,CulturalEvent,0,2
2.21.12.2021.785812R_2EhOuK9LCwtbOfj,Water,0,3
1.23.3.2022.907386R_1EKeA4z8mJ828oN,Water,0,2
3.02.2023.368517R_31sUYgouEUVNTwb,Health,0,3
2.1.2.2022.113963R_1eXcH7aBSGJzXw7,Gender,0,0
4.8.3.2022.818734R_1KkGxs2fSMWbwu2,Garbage,0,3
2.01.2023.151081R_phKv5XoIn9IfGZH,AverageHousing,0,3
1.23.3.2022.958716R_2ZTXzDzJnWoi6kl,CommFacilities,0,2
4.5.4.2022.251389R_1BY52rRfUBVs3kT,Floor,0,3
3.12.11.2021.703779R_1DIOoXx9J9cNOnu,Gender,0,0
4.20.9.2022.210967R_2TKVlBVwt1LRRkQ,AverageIGF,0,3
4.18.7.2022.984217R_2cisXlfhEZMhNoK,SchoolMathLit,0,3
2.18.2.2022.329563R_1FJIWNsuYaQaiN6,AverageCitizenship,0,2
1.3.7.2021.617025R_431427,HowManyPHHH,0,0
4.22.7.2022.694709R_BSqKX26EPM8S4k9,Garbage,0,2
4.3.11.2021.955339R_31QPTREL3S4R2ea,Floor,0,3
3.05.2023.229461R_emJCAbjP4YwSQP7,CulturalEvent,0,3
2.16.2.2022.197524R_2DN5Lc8g3pYFhyY,AverageEnvironment,0,3
4.8.8.2022.320071R_1cSwiwIF52eDX3r,CategoriaWomanAutonomy,0,3
3.02.2023.236454R_26fDcsCBZPYH0S5,Gender,0,0
4.30.6.2022.872165R_1116HRksqWM418I,Health,0,2
3.13.11.2021.375993R_214BuWRwNfLhaIa,Sewer,0,2
4.24.8.2022.943042R_2CEAWNcY75Pt3mF,AverageSchooling,0,3
1.16.3.2022.984401R_2wLfJ8h6Y5WIXdG,CategoriaSchooling,0,2
1.1.7.2021.677647R_320903,AverageHousing,0,3
1.22.3.2022.168682R_1jTm53Io24vFxr5,CategoriaIncome,0,3
1.2.7.2021.495644R_724649,HowManyPHHH,0,0
4.14.9.2022.151323R_2ScPHRF9RdbVdhM,FamilyRelations,0,3
1.22.3.2022.500619R_3GqYS3vWL08H3OU,CategoriaHousing,0,3
3.02.2023.395044R_2vZCBeS7jaVr2yu,Garbage,0,3
1.16.3.2022.680945R_10w5VIUkjxoKqjG,Income,0,2
4.5.4.2022.835039R_2q1x8bsRWFb1tCo,Bathroom,0,2
3.07.2023.29188R_1d9XDuuefH3xAmC,AverageHousing,0,3
1.17.3.2022.795552R_2q7saCrZXeFVMIQ,SchoolMathLit,0,2
4.13.7.2022.273762R_1kY7v7PiV6967TH,CategoriaEnvironment,0,2
1.23.3.2022.802331R_1E3S8pImTluJv2H,Health,1,3
2.6.3.2022.103714R_1myOl5YzQcAGF6T,Internet,0,3
1.19.3.2022.176618R_1QheVxk6ML5UbyM,HealthKids,1,3
3.02.2023.470871R_2WVEYLCb1uPZLRM,CommFacilities,0,3
1.17.3.2022.335323R_D0tW8LfSdENFhtv,SchoolCurrent,0,2
3.02.2023.80719R_28NcaYVo1H8qLPO,CategoriaCitizenship,0,3
4.9.8.2022.226191R_1FgmsjU4inY6vrL,CategoriaHousing,0,3
4.19.7.2022.902935R_2BqHxErDuzmuV8u,CommFacilities,0,3
3.8.9.2022.484734R_2R48owjYHoOZQnM,CategoriaEnvironment,0,2
1.16.3.2022.984401R_2wLfJ8h6Y5WIXdG,Water,0,2
3.13.9.2022.540383R_4UtLWfXSqRXPAVH,CommFacilities,0,2
4.4.11.2021.536384R_2aqQ0f1VGHzuBzZ,AverageIncome,0,3
4.27.7.2022.119410R_2YhUdw7zgx8yrUJ,SchoolCurrent,0,3
3.02.2023.175926R_33pxhcTRVg6goPb,CategoriaIGF,0,2
3.07.2023.202061R_pFY1E6OzCMjCEsp,Water,0,2
3.5.11.2021.573424R_Y9METrcJZYPXYEV,Sewer,0,2
2.23.3.2022.750797R_1g877K851x1i9v6,CategoriaIGF,1,3
2.29.1.2022.389584R_NWw5MHt5HdPeqDT,Garbage,0,3
2.4.2.2022.418069R_1JEL0A69UvghFjv,AverageCitizenship,0,3
4.07.2023.275787R_8CfdQY6K7NFViAp,Income,0,3
1.22.3.2022.878527R_1KpdpgWywxdhLco,IncomeDesc,0,2
1.22.3.2022.772231R_20Vt2MN3PGA5M78,AverageHousing,0,2
3.02.2023.368517R_31sUYgouEUVNTwb,CategoriaHealth,0,3
4.21.7.2022.560857R_1hQEzpvD7NV7kin,Health,0,3
1.22.3.2022.832903R_2c1JsXS8W3ePc9u,AverageIGF,0,2
3.03.2023.387970R_3sbHvudCiR9QLzt,Access,0,2
1.23.3.2022.598289R_1DvRrBApqzAtgRo,AverageWomanAutonomy,0,3
